text_clean,exclamation,emojis,links,hashtags,airline_sentiment
checking into a flight on your website is about as easy as asking a bear to shit in a toilet justsaying,False,False,False,True,neutral
makes some small improvements and retains their program they win all  they keep the crappy food and change advantage they lose,False,False,False,False,negative
aa 2258 why have you cancelled flightled our flight without courtesy of notifying us or alternatives  very poor ,False,False,False,False,negative
how have you not loaded our luggage on the plane and were over an hour delayed  flight293,False,False,False,True,negative
i spent  600 on my flight  could have gone on for  382 but their mileage program sucks ,False,False,False,False,negative
plz bring more agents up to dfw aa cstmr srvc ctr gates a  there are only 2 agents and 100  ppl  httptcouCvEU2hurZ,False,False,True,False,negative
the food served on aa2402 was vile and grossthe entire cabin did not eat their meal  survey the flight crew  another gross out,False,False,False,False,negative
the bags arent even loaded on the plane    flight293,False,False,False,True,negative
never got an update and we had the worst communication from u  our flight delay was mechanical and not a word  poorservice,False,False,False,True,negative
looks like i have  best i can hope for i guess  its on us air  so i dont think ill get miles on alaska  which sucks ,False,False,False,False,negative
my navy sisters flight 2470 cancld  she cant get an agent  theyve called her back to be put on hold  then discnctany help ,False,False,False,True,negative
my wife  infant daughter are on aa3195 abidfw  en route but delayed  can y ’ all hold aa1458 to rdu so they can connect ,False,False,False,False,negative
educate bohol is a 501  c   3  w  all volunteer staff  i can help the kids or buy a plane ticketi cant do both  can you help ,False,False,False,False,neutral
anxious to see how you all care for customers you ’ ve inconvenienced cancelled flightledflight,False,False,False,True,negative
also the problem is not calling us at all  other airlines send an automatic call and email  and they rebook as a courtesy ,False,False,False,False,negative
why cant you handle your customers needs  cancelled flightled flight  800 number leads to a quick  goodbye  very sad ,True,False,False,False,negative
very upset that i cannot select seats for tuesday flight online or over the phone  terrible customer service  please help ,True,False,False,False,negative
i need to get from albuquerque  nm  usa  to cebu  philippines  im providing educational help for 800 kids  can you help me ,False,False,False,False,neutral
already did  an automated voice told us to wait 2 hours  they have yet to call back ,False,False,False,False,negative
you changed my aadvantage travel plans  i called 8004337300 to get help but it sea ur too busy  hangs up on me  what gives ,False,False,False,False,negative
yes  for tomorrow at 9 am  but i have to work though 😒 im really mad about the situation,False,True,False,False,negative
whenever i cheat on you it goes horribly wrong  i promise  i wont stray anymore  im talking about you ,True,False,False,False,negative
between understaffing  what looks like a labor slowdown  weather  incompetence  and disregard for the customer ,False,False,False,False,negative
i need help with a reservation purchased on but operated on  cant get through on the 800 ,False,False,False,False,negative
flight from dfw to lit tomorrow has been cancelled flightled  what do i do next  pls advise  help,False,False,False,True,negative
how can you not be taking calls  i need to change my flight ,True,False,False,False,negative
my flight i have reserved for tomorrow has been cancelled flightled  can i cancelled flight my reservation and get a full refund ,False,False,False,False,negative
thanks to fa shawn for spectacular service on flt 79 lhrdfw and to fa susan for such a warm engaging onboard welcome,False,False,False,False,positive
i cant choose a seat online because i booked on    smh,False,False,False,True,negative
it wasnt really about the delay  it was more about being told the engine needed to be troubleshot  makes a person paranoid ,False,False,False,False,negative
 overweight  flight  you sold more tickets than you had seats  we all know that  lets call it what it is ,False,False,False,False,negative
how  about more blacklist too  ,True,False,False,False,neutral
at jfk flight to boston delayed 20 min waiting for catering they are boarding flight to lax waiting for over and hour wtf ,False,False,False,False,negative
